ART CODE,TITLE,TYPE,YEAR,ARTIST,ADDRESS,LOCATION,X,Y,IMAGE_URL,JPG_URL
364,"The Navajo Nation ""Storage Jar""",Lithographs,1987,RC Gorman,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456697331/in/photostream/,http://farm3.staticflickr.com/2189/2456697331_a6fbdb5226_m.jpg
365,La Facade II,Pottery,1988,Martha Slaymaker,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457525462/in/photostream/,http://farm3.staticflickr.com/2033/2457525462_cd9d59d9bb_m.jpg
366,Buffalo White,Painting (visual works),1984,Arthur Sussman,400 Marquette NW,City/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2457525506/in/photostream/,http://farm3.staticflickr.com/2302/2457525506_90a38f6e56_m.jpg
367,Figure in Green,Lithographs,1989,Clinton Adams,400 Marquette NW,City/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6876607571/,http://farm8.staticflickr.com/7197/6876607571_95f1573dc0_m.jpg
368,Profile in Blue,Lithographs,1989,Ron Adams,400 Marquette NW,City/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2457525740/,http://farm3.staticflickr.com/2350/2457525740_987ab11c88_m.jpg
369,Untitled: 81.2.1 A+B,Lithographs,1989,Garo Antreasian,400 Marquette NW,City/Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2456697777/in/photostream/,http://farm4.staticflickr.com/3041/2456697777_43a3723182_m.jpg
370,"Central Ave. at Carlisle, Albuquerque",photographs (visual works),1990,Gus Foster,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457525814/in/photostream/,http://farm3.staticflickr.com/2002/2457525814_e3cd1ecf67.jpg
371,"Rudolfo Mascarenas - Amalia, New Mexico",photographs (visual works),1990,Miguel Gandert,400 Marquette NW,City/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6876619277/,http://farm8.staticflickr.com/7195/6876619277_4b729b0946_m.jpg
372,"Ansel Adams - Ranchos de Taos, New Mexico",photographs (visual works),1990,Beaumont  Newhall,400 Marquette NW,City/County Government building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2456697889/in/photostream/,http://farm3.staticflickr.com/2359/2456697889_a545def642_m.jpg
373,American,public sculpture,1988,Tim Prythero,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456697953/in/photostream/,http://farm4.staticflickr.com/3119/2456697953_543c6e1c29_m.jpg
374,Ever Changing,Painting (visual works),1988,Jinni Thomas,400 Marquette NW,City/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2457526008/in/photostream/,http://farm4.staticflickr.com/3129/2457526008_228a102d92_m.jpg
393,Mothers and Babies Under...Tree,Lithographs,2000,Coex’ae Qgam,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6876657833/,http://farm8.staticflickr.com/7040/6876657833_1c661dd40a_m.jpg
394,Locust with Bushman Potato (Quare),Lithographs,2000,Cg’ose Ntcoxo,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514439794/,http://farm3.staticflickr.com/2323/2514439794_2ae7d99231_m.jpg
395,Remembering II,Lithographs,2000,Diana Reyna,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6876667185/,http://farm8.staticflickr.com/7187/6876667185_3a36bc1e49_m.jpg
396,Stories from Within,Lithographs,2000,Nora Naranjo Morse,400 Marquette NW,City/County Government Bldg. ,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514439842/,http://farm4.staticflickr.com/3163/2514439842_b1c2caf500_m.jpg
397,Jujubu and Nxam Veldfood,Lithographs,2000,Cg’ose Ntcoxo,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513615419/in/photostream/,http://farm3.staticflickr.com/2365/2513615419_79ca6851d8_m.jpg
398,Trickster I,Lithographs,2000,Felice Lucero,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513615483/in/photostream/,http://farm3.staticflickr.com/2256/2513615483_eeca05234f_m.jpg
399,Trickster II,Lithographs,2000,Felice Lucero,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513615533/in/photostream/,http://farm3.staticflickr.com/2177/2513615533_c9e75b396c_m.jpg
400,Culture Speak,Lithographs,2000,Nora Naranjo Morse,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6876675787/,http://farm8.staticflickr.com/7054/6876675787_25d8d130b0_m.jpg
401,Tortoise with Ostrich,Lithographs,2000,Xqaiqa Qomtcaa,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514440028/,http://farm3.staticflickr.com/2114/2514440028_b47b7745fb_m.jpg
402,Trickster Hare and Lion,Lithographs,2000,Xqaiqa Qomtcaa,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514440052/in/photostream/,http://farm4.staticflickr.com/3039/2514440052_9e5930f7a4_m.jpg
403,Jackal and Hyena,Lithographs,2000,Thamae Setshogao,400 Marquette NW,City/County Government Bldg. ,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513615655/in/photostream/,http://farm3.staticflickr.com/2091/2513615655_1cdc7f676b_m.jpg
404,Antbear and Acacia Tree,Lithographs,2000,Thamae Setshogao,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513615703/in/photostream/,http://farm4.staticflickr.com/3292/2513615703_61fc67194f_m.jpg
405,King of the Monsters,Lithographs,2000,Mateo Romero,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514440840/in/photostream/,http://farm4.staticflickr.com/3169/2514440840_47834293ee_m.jpg
406,"Gods of the Warm, Cold Middle",Lithographs,2000,Mateo Romero,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513616439/in/photostream/,http://farm4.staticflickr.com/3145/2513616439_3b9fc4eb18_m.jpg
407,Birds and Women Eating Sour...,Lithographs,2000,Coex’ae Qgam,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513616467/in/photostream/,http://farm3.staticflickr.com/2284/2513616467_7f5872c17b_m.jpg
408,Remembering I,Lithographs,2000,Diana Reyna,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514440960/in/photostream/,http://farm4.staticflickr.com/3052/2514440960_2d158c8f84_m.jpg
409,Montaño Bridge Overlooks,bridge overlooks,1997,Robert Peters,Montaño at the Rio Grande NW,Montaño Bridge,-106.6777257,35.1453,http://www.flickr.com/photos/abqpublicart/2479134266/,http://farm3.staticflickr.com/2183/2479134266_00bbb1b704_m.jpg
410,Toad,public sculpture,1996,William Allen,2901 Candelaria Rd NW,Rio Grande Nature Center,-106.6825992,35.131,http://www.flickr.com/photos/abqpublicart/2479134290/in/photostream/,http://farm3.staticflickr.com/2166/2479134290_54cf0b45db_m.jpg
411,Dragonfly,public sculpture,1996,William Allen,2901 Candelaria Rd NW,Rio Grande Nature Center,-106.6825992,35.131,http://www.flickr.com/photos/abqpublicart/2479134302/in/photostream/,http://farm4.staticflickr.com/3037/2479134302_07b8a1a47a_m.jpg
412,Mesa,Lithographs,1991,Carol Armijo,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6876709509/,http://farm8.staticflickr.com/7199/6876709509_41f280b38e_m.jpg
413,Se Murio mi Guapanjero,Lithographs,1991,Maria Baca,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6876717643/in/photostream/,http://farm8.staticflickr.com/7204/6876717643_399a8f4e77_m.jpg
414,Make Me an Angel,Lithographs,1991,Scott Kuykendall,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513552727/,http://farm3.staticflickr.com/2411/2513552727_227691f253_m.jpg
415,Quartet of the Seasons of New Mexico #5,Lithographs,1991,Diana Stetson,400 Marquette NW,City/County Government Bldg. ,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513552747/in/photostream/,http://farm3.staticflickr.com/2126/2513552747_904a1af02b_m.jpg
416,Rio Grande Nature Center,Lithographs,1991,Peter  Manchester,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6876739101/,http://farm8.staticflickr.com/7195/6876739101_f5d3925382_m.jpg
418,Untitled,,1998,Caci Gallop,400 Marquette NW,City/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6876748275/,http://farm8.staticflickr.com/7053/6876748275_a962dd42da_m.jpg
419,Untitled,prints,1998,Kristina Guist,8205 Apache NE,Wyoming Branch Library,-106.552431,35.1073,http://www.flickr.com/photos/abqpublicart/6871589607/,http://farm8.staticflickr.com/7056/6871589607_6540c2024d_m.jpg
420,Untitled,tapestry,1998,Maria Marion,8205 Apache NE,Wyoming Branch library,-106.552431,35.1073,http://www.flickr.com/photos/abqpublicart/6871597309/in/photostream/,http://farm8.staticflickr.com/7187/6871597309_93c4d59813_m.jpg
423,Consumer Market Series,monoprint,1996,Mateo Romero,400 Marquette NW,City/County Government Bldg. ,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514377150/,http://farm4.staticflickr.com/3082/2514377150_3c0bd5eec1_m.jpg
424,They Won't Show their Faces,monoprint,1996,Mateo Romero,400 Marquette NW,City/County government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513552877/in/photostream/,http://farm4.staticflickr.com/3186/2513552877_642d28de84_m.jpg
425,Tesuque Pueblo Camel Rock,monoprint,1996,Dorothy Herrera,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513553009/in/photostream/,http://farm3.staticflickr.com/2075/2513553009_141946113d_m.jpg
426,Kiva Steps,monoprint,1996,Dorothy Herrera,400 Marquette NW,City/County Government Bldg. ,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513553069/in/photostream/,http://farm3.staticflickr.com/2115/2513553069_6fd8c04775_m.jpg
427,Untitled,monoprint,1996,Janet Hevey,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514377436/in/photostream/,http://farm4.staticflickr.com/3111/2514377436_3802710100_m.jpg
428,Untitled,monoprint,1996,Janet Hevey,400 Marquette NW,City/County Government Bldg. ,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513553269/in/photostream/,http://farm4.staticflickr.com/3068/2513553269_cb112863c5_m.jpg
429,Thunder Storm,monoprint,1996,Deborah Jojola-Sanchez,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514377588/in/photostream/,http://farm4.staticflickr.com/3010/2514377588_7006dd03d6_m.jpg
430,Kachina Spirits,monoprint,1996,Deborah Jojola-Sanchez,400 Marquette NW,City/County Government Bldg. ,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514377670/in/photostream/,http://farm4.staticflickr.com/3017/2514377670_d579175b2a_m.jpg
431,Untitled,monoprint,1996,Felice Lucero,400 Marquette NW,City/County Government Bldg. ,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6876775805/,http://farm8.staticflickr.com/7184/6876775805_a7b0c93b04_m.jpg
432,Untitled,monoprints,1996,Felice Lucero,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513553437/,http://farm3.staticflickr.com/2166/2513553437_985df2090c_m.jpg
433,Untitled,monoprint,1996,C. Maurus Chino,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513553495/in/photostream/,http://farm4.staticflickr.com/3079/2513553495_391bb8325a_m.jpg
434,Untitled,monoprint,1996,C. Maurus Chino,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514377836/in/photostream/,http://farm3.staticflickr.com/2370/2514377836_927e77754f_m.jpg
435,Purple Dreams,monoprint,1996,Roderick Tenorio,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513553729/in/photostream/,http://farm3.staticflickr.com/2068/2513553729_2251cccb66_m.jpg
436,Chosen Contracts,monoprint,1996,Roderick Tenorio,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513553781/in/photostream/,http://farm4.staticflickr.com/3193/2513553781_00dcc986e5_m.jpg
437,What He Sees (II),monoprint,1996,Nora Naranjo Morse,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514378122/in/photostream/,http://farm3.staticflickr.com/2303/2514378122_f66fc86ef8_m.jpg
438,He Told Me to Create...(I),monoprint,1996,Nora Naranjo Morse,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513553879/in/photostream/,http://farm4.staticflickr.com/3292/2513553879_78a19f8c2e_m.jpg
439,Reclining Nude,monoprint,1996,Floyd Solomon,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514378194/in/photostream/,http://farm4.staticflickr.com/3212/2514378194_0f9c30614f_m.jpg
440,Night: The Presence of Man,monoprint,1996,Floyd Solomon,400 Marquette NW,City/County Government Bldg. ,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513553959/in/photostream/,http://farm3.staticflickr.com/2191/2513553959_4f88092e5e_m.jpg
441,Untitled,monoprint,1996,Lynn Trujillo,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513554057/in/photostream/,http://farm3.staticflickr.com/2251/2513554057_1418d20efa_m.jpg
442,Untitled,monoprint,1996,Lynn Trujillo,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513554103/in/photostream/,http://farm3.staticflickr.com/2079/2513554103_faedfaf92d_m.jpg
443,Homage to Summer Rains,monoprint,1996,Cavan Gonzales,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514378456/in/photostream/,http://farm3.staticflickr.com/2405/2514378456_973ef03445_m.jpg
444,Tewa Bluegate,monoprint,1996,Cavan Gonzales,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514378490/in/photostream/,http://farm4.staticflickr.com/3018/2514378490_5690a88920_m.jpg
445,Sioux Pony,monoprint,1996,Art Menchego,8205 Apache NE,Wyoming Branch Library,-106.552431,35.1073,http://www.flickr.com/photos/abqpublicart/2514378546/in/photostream/,http://farm3.staticflickr.com/2358/2514378546_6f2b6c3356_m.jpg
446,Untitled,monoprint,1996,Art Menchego,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514378578/in/photostream/,http://farm4.staticflickr.com/3199/2514378578_88ba6697f6_m.jpg
447,Untitled,monoprint,1996,Bernard Gachupin,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513554365/in/photostream/,http://farm4.staticflickr.com/3181/2513554365_faf6d3a88e_m.jpg
,,,,Bob Gachupin,,,,,,
448,Untitled,monoprint,1996,Bernard Gachupin,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514378634/in/photostream/,http://farm3.staticflickr.com/2124/2514378634_b5284d7e37_m.jpg
,,,,Bob Gachupin,,,,,,
449,Butterfly Maidens,monoprint,1996,Phil Hughte,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514378716/in/photostream/,http://farm4.staticflickr.com/3257/2514378716_27ce761197_m.jpg
450,Zuni Corn Dancers,monoprint,1996,Phil Hughte,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513554525/in/photostream/,http://farm4.staticflickr.com/3267/2513554525_bab750b72e_m.jpg
451,Spirit of a Tewa Water Jar,monoprint,1996,Lonnie Vigil,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514378802/in/photostream/,http://farm3.staticflickr.com/2083/2514378802_901bd5cd6b_m.jpg
452,Water Jars of Many Blessings,monoprint,1996,Lonnie Vigil,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6877280121/,http://farm8.staticflickr.com/7048/6877280121_8f192d1d6b_m.jpg
453,Malinche,monoprint,1996,Gerald Nailor,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513554601/,http://farm3.staticflickr.com/2368/2513554601_582df8a295_m.jpg
454,Kiva Figure,monoprint,1996,Gerald Nailor,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6877315763/,http://farm8.staticflickr.com/7039/6877315763_6148ec1e2f_m.jpg
455,Corn Dryer,monoprint,1996,George Rivera,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513554633/,http://farm4.staticflickr.com/3009/2513554633_a91d19cd35_m.jpg
456,Mask,monoprint,1996,George Rivera,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514378920/in/photostream/,http://farm3.staticflickr.com/2129/2514378920_ba20da81e6_m.jpg
457,Tablita,monoprint,1996,Alvin Curran,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2514378960/in/photostream/,http://farm4.staticflickr.com/3012/2514378960_726b2dd014_m.jpg
458,Untitled,monoprint,1996,Alvin Curran,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6877349279/,http://farm8.staticflickr.com/7042/6877349279_b97f61c187_m.jpg
459,Across the Land,monoprint,1996,Jonathan Warm Day,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6877360637/in/photostream/,http://farm8.staticflickr.com/7196/6877360637_5078a21b77_m.jpg
